time,t_ramp,f_pull,f_mag_z,f_net_z,z_disp,min_dist,separated
4.5209999999998445,4.220999999999845,422.09999999998445,-430.57342400000005,-14.207442533061556,-0.0020429415818941418,0.008404832379427263,False
4.521999999999845,4.221999999999845,422.19999999998447,-430.57342400000005,-14.107442533061533,-0.0020424561729076793,0.00840531746384597,False
4.522999999999845,4.222999999999845,422.29999999998455,-430.57342400000005,-14.007442533061454,-0.002041970439438618,0.00840580287283243,False
4.5239999999998455,4.223999999999846,422.3999999999846,-430.57342400000005,-13.907442533061431,-0.0020414843815720948,0.008406288606301491,False
4.524999999999846,4.224999999999846,422.4999999999846,-430.57342400000005,-13.807442533061408,-0.0020409979993932237,0.008406774664168016,False
4.525999999999846,4.225999999999846,422.5999999999846,-430.57342400000005,-13.707442533061386,-0.0020405112929870973,0.008407261046346886,False
4.5269999999998465,4.226999999999847,422.69999999998464,-430.57342400000005,-13.607442533061363,-0.0020400242624387848,0.008407747752753015,False
4.527999999999847,4.227999999999847,422.7999999999847,-430.57342400000005,-13.507442533061283,-0.002039536907833334,0.008408234783301325,False
4.528999999999847,4.228999999999847,422.89999999998474,-430.57342400000005,-13.40744253306126,-0.00203904922925577,0.008408722137906775,False
4.5299999999998475,4.229999999999848,422.99999999998477,-430.57342400000005,-13.307442533061238,-0.002038561226791096,0.008409209816484341,False
4.530999999999848,4.230999999999848,423.0999999999848,-430.57342400000005,-13.207442533061215,-0.0020380729005242916,0.008409697818949015,False
4.531999999999848,4.231999999999848,423.1999999999848,-430.57342400000005,-13.107442533061192,-0.0020375842505403158,0.00841018614521582,False
4.5329999999998485,4.232999999999849,423.2999999999849,-430.57342400000005,-13.007442533061113,-0.0020370952769241044,0.008410674795199793,False
4.533999999999849,4.233999999999849,423.3999999999849,-430.57342400000005,-12.90744253306109,-0.0020366059797605708,0.008411163768816005,False
4.534999999999849,4.234999999999849,423.49999999998494,-430.57342400000005,-12.807442533061067,-0.0020361163591346067,0.008411653065979541,False
4.5359999999998495,4.23599999999985,423.59999999998496,-430.57342400000005,-12.707442533061045,-0.002035626415131081,0.008412142686605504,False
4.53699999999985,4.23699999999985,423.699999999985,-430.57342400000005,-12.607442533061022,-0.0020351361478348406,0.008412632630609028,False
4.53799999999985,4.23799999999985,423.79999999998506,-430.57342400000005,-12.507442533060942,-0.00203464555733071,0.008413122897905271,False
4.5389999999998505,4.238999999999851,423.8999999999851,-430.57342400000005,-12.40744253306092,-0.002034154643703492,0.008413613488409402,False
4.539999999999851,4.239999999999851,423.9999999999851,-430.57342400000005,-12.307442533060897,-0.0020336634070379656,0.00841410440203662,False
4.540999999999851,4.240999999999851,424.09999999998513,-430.57342400000005,-12.207442533060874,-0.0020331718474188897,0.008414595638702145,False
4.5419999999998515,4.241999999999852,424.19999999998515,-430.57342400000005,-12.107442533060851,-0.0020326799649309996,0.00841508719832122,False
4.542999999999852,4.242999999999852,424.2999999999852,-430.57342400000005,-12.007442533060829,-0.0020321877596590084,0.00841557908080911,False
4.543999999999852,4.243999999999852,424.39999999998525,-430.57342400000005,-11.907442533060749,-0.0020316952316876075,0.008416071286081102,False
4.5449999999998525,4.244999999999853,424.4999999999853,-430.57342400000005,-11.807442533060726,-0.0020312023811014652,0.008416563814052503,False
4.545999999999853,4.245999999999853,424.5999999999853,-430.57342400000005,-11.707442533060703,-0.0020307092079852288,0.008417056664638644,False
4.546999999999853,4.246999999999853,424.6999999999853,-430.57342400000005,-11.60744253306068,-0.0020302157124235227,0.008417549837754881,False
4.5479999999998535,4.247999999999854,424.79999999998535,-430.57342400000005,-11.507442533060658,-0.002029721894500949,0.008418043333316588,False
4.548999999999854,4.248999999999854,424.8999999999854,-430.57342400000005,-11.407442533060578,-0.002029227754302088,0.008418537151239162,False
4.549999999999854,4.249999999999854,424.99999999998545,-430.57342400000005,-11.307442533060556,-0.0020287332919114976,0.008419031291438022,False
4.5509999999998545,4.250999999999855,425.09999999998547,-430.57342400000005,-11.207442533060533,-0.002028238507413713,0.008419525753828613,False
4.551999999999855,4.251999999999855,425.1999999999855,-430.57342400000005,-11.10744253306051,-0.002027743400893248,0.008420020538326396,False
4.552999999999855,4.252999999999855,425.2999999999855,-430.57342400000005,-11.007442533060487,-0.0020272479724345945,0.008420515644846862,False
4.5539999999998555,4.253999999999856,425.39999999998554,-430.57342400000005,-10.907442533060465,-0.002026752222122221,0.008421011073305515,False
4.554999999999856,4.254999999999856,425.4999999999856,-430.57342400000005,-10.807442533060385,-0.0020262561500405747,0.00842150682361789,False
4.555999999999856,4.255999999999856,425.59999999998564,-430.57342400000005,-10.707442533060362,-0.0020257597562740805,0.008422002895699535,False
4.5569999999998565,4.256999999999857,425.69999999998566,-430.57342400000005,-10.60744253306034,-0.002025263040907141,0.00842249928946603,False
4.557999999999857,4.257999999999857,425.7999999999857,-430.57342400000005,-10.507442533060317,-0.0020247660040241373,0.008422996004832968,False
4.558999999999857,4.258999999999857,425.8999999999857,-430.57342400000005,-10.407442533060294,-0.002024268645709427,0.008423493041715973,False
4.5599999999998575,4.259999999999858,425.9999999999858,-430.57342400000005,-10.307442533060215,-0.0020237709660473465,0.008423990400030683,False
4.560999999999858,4.260999999999858,426.0999999999858,-430.57342400000005,-10.207442533060192,-0.0020232729651222105,0.008424488079692765,False
4.561999999999858,4.261999999999858,426.19999999998583,-430.57342400000005,-10.10744253306017,-0.0020227746430183107,0.008424986080617898,False
4.5629999999998585,4.262999999999859,426.29999999998586,-430.57342400000005,-10.007442533060146,-0.002022275999819917,0.008425484402721799,False
4.563999999999859,4.263999999999859,426.3999999999859,-430.57342400000005,-9.907442533060124,-0.002021777035611277,0.008425983045920194,False
4.564999999999859,4.264999999999859,426.49999999998596,-430.57342400000005,-9.807442533060044,-0.002021277750476617,0.008426482010128833,False
4.5659999999998595,4.26599999999986,426.599999999986,-430.57342400000005,-9.707442533060021,-0.0020207781445001406,0.008426981295263493,False
4.56699999999986,4.26699999999986,426.699999999986,-430.57342400000005,-9.607442533059999,-0.0020202782177660287,0.008427480901239971,False
4.56799999999986,4.26799999999986,426.799999999986,-430.57342400000005,-9.507442533059976,-0.002019777970358441,0.008427980827974082,False
4.5689999999998605,4.268999999999861,426.89999999998605,-430.57342400000005,-9.407442533059953,-0.002019277402361515,0.00842848107538167,False
4.569999999999861,4.269999999999861,426.99999999998613,-430.57342400000005,-9.307442533059874,-0.002018776513859366,0.008428981643378594,False
4.570999999999861,4.270999999999861,427.09999999998615,-430.57342400000005,-9.20744253305985,-0.0020182753049360867,0.008429482531880745,False
4.5719999999998615,4.271999999999862,427.1999999999862,-430.57342400000005,-9.107442533059828,-0.002017773775675749,0.008429983740804023,False
4.572999999999862,4.272999999999862,427.2999999999862,-430.57342400000005,-9.007442533059805,-0.0020172719261624013,0.008430485270064363,False
4.573999999999862,4.273999999999862,427.3999999999862,-430.57342400000005,-8.907442533059783,-0.0020167697564800707,0.008430987119577708,False
4.5749999999998625,4.274999999999863,427.49999999998624,-430.57342400000005,-8.80744253305976,-0.0020162672667127625,0.008431489289260038,False
4.575999999999863,4.275999999999863,427.5999999999863,-430.57342400000005,-8.70744253305968,-0.0020157644569444595,0.008431991779027348,False
4.576999999999863,4.276999999999863,427.69999999998635,-430.57342400000005,-8.607442533059658,-0.0020152613272591225,0.008432494588795652,False
4.5779999999998635,4.277999999999864,427.79999999998637,-430.57342400000005,-8.507442533059635,-0.0020147578777406907,0.00843299771848099,False
4.578999999999864,4.278999999999864,427.8999999999864,-430.57342400000005,-8.407442533059612,-0.002014254108473081,0.008433501167999421,False
4.579999999999864,4.279999999999864,427.9999999999864,-430.57342400000005,-8.30744253305959,-0.0020137500195401875,0.008434004937267028,False
4.5809999999998645,4.280999999999865,428.0999999999865,-430.57342400000005,-8.20744253305951,-0.002013245611025884,0.008434509026199922,False
4.581999999999865,4.281999999999865,428.1999999999865,-430.57342400000005,-8.107442533059487,-0.0020127408830140203,0.008435013434714226,False
4.582999999999865,4.282999999999865,428.29999999998654,-430.57342400000005,-8.007442533059464,-0.002012235835588426,0.00843551816272609,False
4.5839999999998655,4.283999999999866,428.39999999998656,-430.57342400000005,-7.907442533059442,-0.0020117304688329076,0.008436023210151683,False
4.584999999999866,4.284999999999866,428.4999999999866,-430.57342400000005,-7.807442533059419,-0.0020112247828312497,0.008436528576907203,False
4.585999999999866,4.285999999999866,428.5999999999866,-430.57342400000005,-7.707442533059396,-0.0020107187776672157,0.008437034262908859,False
4.5869999999998665,4.286999999999867,428.6999999999867,-430.57342400000005,-7.6074425330593165,-0.002010212453424546,0.008437540268072896,False
4.587999999999867,4.287999999999867,428.7999999999867,-430.57342400000005,-7.507442533059294,-0.0020097058101869597,0.008438046592315564,False
4.588999999999867,4.288999999999867,428.89999999998673,-430.57342400000005,-7.407442533059271,-0.002009198848038154,0.00843855323555315,False
4.5899999999998675,4.289999999999868,428.99999999998676,-430.57342400000005,-7.307442533059248,-0.002008691567061803,0.008439060197701955,False
4.590999999999868,4.290999999999868,429.0999999999868,-430.57342400000005,-7.2074425330592256,-0.0020081839673415603,0.008439567478678309,False
4.591999999999868,4.291999999999868,429.19999999998686,-430.57342400000005,-7.107442533059146,-0.0020076760489610573,0.008440075078398552,False
4.5929999999998685,4.292999999999869,429.2999999999869,-430.57342400000005,-7.007442533059123,-0.0020071678120039027,0.008440582996779052,False
4.593999999999869,4.293999999999869,429.3999999999869,-430.57342400000005,-6.9074425330591005,-0.0020066592565536837,0.008441091233736207,False
4.594999999999869,4.294999999999869,429.4999999999869,-430.57342400000005,-6.807442533059078,-0.0020061503826939654,0.008441599789186427,False
4.5959999999998695,4.29599999999987,429.59999999998695,-430.57342400000005,-6.707442533059055,-0.0020056411905082917,0.008442108663046144,False
4.59699999999987,4.29699999999987,429.699999999987,-430.57342400000005,-6.607442533058975,-0.0020051316800801834,0.008442617855231817,False
4.59799999999987,4.29799999999987,429.79999999998705,-430.57342400000005,-6.507442533058953,-0.00200462185149314,0.008443127365659926,False
4.5989999999998705,4.298999999999871,429.8999999999871,-430.57342400000005,-6.40744253305893,-0.00200411170483064,0.008443637194246971,False
4.599999999999871,4.299999999999871,429.9999999999871,-430.57342400000005,-6.307442533058907,-0.002003601240176138,0.008444147340909472,False
4.600999999999871,4.300999999999871,430.0999999999871,-430.57342400000005,-6.2074425330588845,-0.0020030904576130684,0.008444657805563973,False
4.6019999999998715,4.301999999999872,430.1999999999872,-430.57342400000005,-6.107442533058805,-0.002002579357224843,0.008445168588127041,False
4.602999999999872,4.302999999999872,430.2999999999872,-430.57342400000005,-6.007442533058782,-0.0020020679390948515,0.008445679688515268,False
4.603999999999872,4.303999999999872,430.39999999998724,-430.57342400000005,-5.907442533058759,-0.002001556203306462,0.008446191106645259,False
4.6049999999998725,4.304999999999873,430.49999999998727,-430.57342400000005,-5.807442533058737,-0.0020010441499430215,0.00844670284243365,False
4.605999999999873,4.305999999999873,430.5999999999873,-430.57342400000005,-5.707442533058714,-0.002000531779087854,0.008447214895797089,False
4.606999999999873,4.306999999999873,430.6999999999873,-430.57342400000005,-5.607442533058691,-0.0020000190908242618,0.008447727266652256,False
4.6079999999998735,4.307999999999874,430.7999999999874,-430.57342400000005,-5.507442533058612,-0.0019995060852355255,0.00844823995491585,False
4.608999999999874,4.308999999999874,430.8999999999874,-430.57342400000005,-5.407442533058589,-0.001998992762404904,0.008448752960504584,False
4.609999999999874,4.309999999999874,430.99999999998744,-430.57342400000005,-5.307442533058566,-0.001998479122415635,0.008449266283335205,False
4.6109999999998745,4.310999999999875,431.09999999998746,-430.57342400000005,-5.207442533058543,-0.0019979651653509326,0.008449779923324475,False
4.611999999999875,4.311999999999875,431.1999999999875,-430.57342400000005,-5.107442533058521,-0.0019974508912939904,0.008450293880389178,False
