id,cost,total_movement,Br,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,sliding_friction,torsional_friction,rolling_friction,rocker_stiffness,rocker_damping,wheel_kp,wheel_kv,max_magnetic_distance,noslip_iterations
5e009ed8,0.024143104449028945,0.024143104449028945,1.6280000000000001,0.0005240106648043014,44.55756256448234,0.9637669601732165,0.9945038673780819,0.01,0.9055269707983622,1.514937505196228e-05,0.046349349638246835,10.0,4.765427722873882,2.6777878799722052,0.20296301926070068,0.07481887585045247,22
11e47713,0.024397200203337115,0.024397200203337115,1.510907544266234,0.00047788876391117123,18.122448989390776,0.9791421784060165,0.9598865466488536,0.0024522789265482973,0.9880467839015258,0.0031435197447135894,0.00015224209209544574,12.74953248482981,0.5965385870152049,2.3503024352065314,0.6808005465661973,0.07049269522854776,13
329b3c84,0.029371052613431176,0.029371052613431176,1.4584779495970643,0.0001,38.31705339150375,0.8,0.9009335599017042,0.00010985150245221338,0.9699477684197438,0.08810368579980363,0.00011148626855266083,10.024898137087085,1.8674111738277066,4.121407958451528,10.0,0.02660274683763974,10
750f2791,0.0365024884027216,0.0365024884027216,1.6177333229611253,0.00044338584492947477,30.735408733334005,0.99,0.9214974870331237,0.0029708724513182036,0.9860028455510113,1.3446828757504644e-05,1e-05,10.0,3.37106191325708,2.3436259005444717,0.3458255793525036,0.07092717110791284,25
2ebd7efd,0.14950746180281468,0.14950746180281468,1.441072076634431,0.0005788459079764296,28.988039397367185,0.9484538647536456,0.94871548420256,0.01,1.0,8.510952618850087e-05,2.045298758322829e-05,10.0,0.15178749634793404,1.0342954654566894,0.549030574161096,0.07571560815290332,5
9d01dd1d,0.18372744766910987,0.18372744766910987,1.4075773903178679,0.0006705406257706736,34.39900709760751,0.8279194677608331,1.0,0.009676606704388536,0.9376817718859558,0.00010285246688433859,1.5999736081779842e-05,32.62299379195671,0.6407244503475811,49.99999999999999,1.6593054001662983,0.05749388886211353,22
43b3a63c,0.43250060827536313,0.43250060827536313,1.4138478918731798,0.00011086631260180582,24.6898409431083,0.9311706142953359,0.9612194756766241,0.003730386365157876,0.9407384986338111,0.1,0.022775985409552096,30.421946014664375,0.7423308068804331,1.0,10.0,0.07269912989153873,15
4b0e91f2,0.47378753823192954,0.47378753823192954,1.3939137454078518,0.0001,10.0,0.980808431254957,0.9717302511679121,0.00038043555980998584,0.9806460867612115,0.00015084870186576752,0.00047348705985033923,37.48881960029171,1.5755434212243846,37.613175171980224,0.1,0.07751675210229539,14
faf5a724,0.7188019593046248,0.7188019593046248,1.3848801930237233,0.0002663499182189338,18.779495259030757,0.8156061885725971,1.0,0.007711935883418447,0.9946403927172939,0.07583639253133527,0.05080330816537998,14.864524898049897,0.2451445521370525,1.0,0.3156912418120319,0.07481598676022176,5
010a002c,68.59713010560782,68.59713010560782,1.3766123930137673,0.0004557391437185031,37.83251227163528,0.9630881729146068,0.9325958905201885,0.0002757287773964824,0.9711149532438018,0.01729833026599908,0.0002481212435748694,12.478907085543135,3.962057871586855,4.736558858366904,1.0851822988042261,0.06149729023258802,22
58485417,109.20746193738972,109.20746193738972,1.396754208993629,0.0004906714014121389,26.153446842321635,0.8123295269507066,0.9253915413934345,0.000311710998040167,0.9696304272839789,0.007064515131755325,3.911539496057506e-05,99.48107852912817,0.2839572365355344,45.628849213282194,0.6638562167964164,0.00552039303445828,14
59247113,109.26312057594652,109.26312057594652,1.567776724110629,0.00022840435290631466,41.18764001091078,0.9134015300098326,0.9445832752853591,0.00015847101210439096,0.9459248891965868,0.00021618942406574447,3.727925903376984e-05,44.75983459259065,0.12469285841461956,16.85210891283815,7.53538450929555,0.005011678487323829,30
59d4bd86,110.08952253930029,110.08952253930029,1.5066017708779211,0.0007852250007925065,29.46968611837821,0.9721587696665253,0.9434394365510429,0.0005013682353796104,0.9645103362030565,0.0047391039915187835,0.028620041573949043,16.989682707747672,0.7048790108399118,9.371691346343933,3.444355967660711,0.00569770315704252,30
